1.231633194756897865e+03,-6.915059788731958861e+02,2.033514033609960450e+02,-6.461463435164403109e+02,6.731659291114580057e+00,1.182152205729411918e+02,-2.155596043658262317e+02,-6.527207528215566867e+01,5.268559415118127731e+01,-9.225133200155843483e+00
1.999681932008726335e+03,6.762326559712539620e+02,4.370895863428090706e+02,4.803786998461275743e+02,4.999239128599086825e+02,-1.016957536804581110e+02,5.347179260679861557e+01,1.424272115007194088e+02,-1.051178267834775397e+02,5.611733284649529452e+01
2.021617496023697413e+03,-2.278858904011729081e+01,2.001769356850789734e+02,-3.756909072972857189e+02,-6.157489095030763337e+01,-1.747696483548055255e+02,6.114297983501155187e+01,2.956227371990640336e+02,6.291769052301484066e+01,6.264296051768628359e+01
2.075951055710599121e+03,6.880910891895696295e+02,1.226181279304898482e+02,-4.570900452533224723e+01,-2.629889557178763226e+01,3.830840232771495124e+01,-2.070152795176036307e+02,1.414285703370161400e+02,5.111398633172829165e+00,1.332688932893134215e+01
-2.336253788470043673e+03,-4.220543819266661671e+02,-1.711901227061076440e+02,-2.060266098889898956e+01,-1.606311735554688767e+02,-4.772359289368601480e+02,-1.873501964403972693e+02,-2.726660590295762887e+01,5.386646872834248256e+01,5.371363364325245584e+02
1.483224212445600642e+03,-1.082868937871481194e+03,-2.653998485448266820e+02,-1.969998542331821909e+02,-4.112451030352696648e+02,1.197472578770903908e+02,-3.898050717079316030e+01,1.583308023860138576e+02,2.312164059859203462e+02,1.289211735175818205e+02
9.304454555015366850e+02,-6.165268317006608640e+02,-6.383713920820412113e+02,4.417116971902873246e+01,-2.131848673850016951e+02,-6.184196424297671513e+01,2.037568914808701095e+02,-1.297703702016804073e+01,-3.524692556118498032e+02,-2.452136859344851985e+02
3.725231884125109332e+02,-1.052701246453905469e+03,-5.831404567463494004e+02,-4.424138808730296546e+02,-4.239641869504483793e+02,-7.032742643313973474e+01,1.730669535896036848e+02,1.742660629909750014e+02,-5.199143891490032274e+02,-2.846222393697110533e+02
6.017195021224324591e+02,-2.237196241185279746e+02,-2.297318942263579629e+03,1.316835910458758008e+01,8.482406719103082651e+02,1.726785206173265976e+02,-5.352322551522812688e+01,2.466338571433310562e+02,2.081323600764586956e+02,-5.077656161939358270e+01
-2.570047829073121648e+03,-1.739796063439039244e+02,-1.146736028673561663e+02,-5.006199346407354369e+02,1.131898219101301351e+02,-8.107849329627447332e+01,-1.067934527066762200e+02,-1.213999966870531750e+02,1.639944669103498995e+02,2.537615011747477354e+02
